date;categorie;montant_ht;tva_20pct;montant_ttc;justificatif;statut
07/10/2022;Transport;900,00;180,00;1080,00;photo floue;en attente
09/09/2022;Taxi/VTC;200,99;40,20;241,19;photo floue;valide
20/06/2023;Deplacement;120,00;24,00;144,00;perdu;en attente
13/06/2023;Taxi/VTC;650,50;130,10;780,60;perdu;valide
20/01/2023;Formation;1500,00;300,00;1800,00;perdu;rejete
21/07/2022;Deplacement;500,00;100,00;600,00;non;valide
18/05/2023;Fournitures;950,99;190,20;1141,19;perdu;valide
25/11/2022;Formation;2000,00;400,00;2400,00;photo floue;rejete
25/05/2022;Taxi/VTC;900,99;180,20;1081,19;perdu;valide
29/07/2022;Representation;814,50;162,90;977,40;non;en attente
07/05/2023;Formation;4943,99;988,80;5932,79;photo floue;rejete
21/07/2023;Transport;3500,00;700,00;4200,00;photo floue;rejete
24/11/2023;Representation;951,00;190,20;1141,20;non;rejete
15/10/2022;Hotel;550,00;110,00;660,00;oui;rejete
30/10/2022;Hotel;250,00;50,00;300,00;non;en attente
12/07/2022;Hotel;950,00;190,00;1140,00;photo floue;rejete
27/01/2022;Restaurant;3534,00;706,80;4240,80;perdu;en attente
29/03/2022;Formation;650,99;130,20;781,19;oui;rejete
25/09/2023;Transport;3397,99;679,60;4077,59;perdu;rejete
10/07/2023;Representation;400,99;80,20;481,19;photo floue;en attente
27/04/2023;Informatique;1200,00;240,00;1440,00;non;en attente
03/03/2022;Informatique;950,00;190,00;1140,00;photo floue;en attente
16/11/2023;Telecom;800,99;160,20;961,19;photo floue;rejete
24/05/2022;Formation;3000,00;600,00;3600,00;perdu;valide
10/04/2023;Fournitures;800,00;160,00;960,00;perdu;rejete
06/07/2022;Hotel;150,00;30,00;180,00;perdu;valide
19/08/2023;Taxi/VTC;663,00;132,60;795,60;oui;rejete
04/08/2022;Restaurant;4000,00;800,00;4800,00;photo floue;en attente
19/04/2023;Telecom;8000,99;1600,20;9601,19;oui;en attente
15/04/2023;Restaurant;900,50;180,10;1080,60;perdu;rejete
06/02/2023;Representation;1500,00;300,00;1800,00;photo floue;en attente
18/09/2022;Telecom;4000,00;800,00;4800,00;photo floue;valide
09/09/2022;Restaurant;90,00;18,00;108,00;photo floue;en attente
13/01/2023;Representation;2814,00;562,80;3376,80;non;valide
22/03/2023;Telecom;4000,00;800,00;4800,00;photo floue;valide
12/06/2022;Transport;250,99;50,20;301,19;oui;valide
29/01/2023;Fournitures;650,50;130,10;780,60;non;valide
26/03/2022;Transport;5000,00;1000,00;6000,00;non;valide
04/02/2022;Transport;4853,00;970,60;5823,60;perdu;rejete
12/06/2022;Representation;150,00;30,00;180,00;photo floue;valide
10/06/2022;Formation;1000,99;200,20;1201,19;perdu;en attente
04/02/2022;Telecom;800,50;160,10;960,60;perdu;en attente
30/08/2022;Telecom;9999,99;2000,00;11999,99;non;en attente
22/12/2022;Formation;2630,00;526,00;3156,00;non;en attente
14/07/2022;Restaurant;2500,99;500,20;3001,19;photo floue;en attente
04/02/2022;Transport;7000,00;1400,00;8400,00;photo floue;rejete
08/02/2022;Hotel;1500,99;300,20;1801,19;photo floue;rejete
15/12/2023;Representation;120,00;24,00;144,00;perdu;valide
07/05/2023;Restaurant;783,50;156,70;940,20;oui;valide
29/04/2023;Formation;1695,00;339,00;2034,00;photo floue;rejete
14/07/2023;Transport;1800,00;360,00;2160,00;oui;rejete
02/11/2023;Hotel;200,99;40,20;241,19;photo floue;rejete
24/09/2022;Hotel;5000,00;1000,00;6000,00;photo floue;en attente
12/10/2022;Deplacement;150,00;30,00;180,00;non;valide
24/03/2023;Representation;300,99;60,20;361,19;oui;rejete
20/08/2022;Formation;300,00;60,00;360,00;non;en attente
17/07/2023;Taxi/VTC;500,50;100,10;600,60;photo floue;valide
04/10/2022;Transport;2500,00;500,00;3000,00;photo floue;en attente
15/09/2023;Formation;2771,00;554,20;3325,20;oui;rejete
18/01/2023;Deplacement;1800,50;360,10;2160,60;non;valide
27/06/2023;Formation;1500,99;300,20;1801,19;perdu;en attente
02/11/2022;Fournitures;800,00;160,00;960,00;photo floue;valide
11/10/2023;Taxi/VTC;250,50;50,10;300,60;perdu;rejete
26/01/2022;Telecom;120,00;24,00;144,00;perdu;en attente
21/02/2022;Formation;8000,50;1600,10;9600,60;oui;valide
31/03/2022;Fournitures;2000,00;400,00;2400,00;non;en attente
20/11/2022;Taxi/VTC;9500,00;1900,00;11400,00;photo floue;en attente
31/03/2022;Restaurant;336,00;67,20;403,20;non;rejete
01/03/2022;Formation;2317,99;463,60;2781,59;photo floue;en attente
14/03/2022;Informatique;2714,00;542,80;3256,80;perdu;valide
03/06/2022;Informatique;5000,99;1000,20;6001,19;perdu;rejete
30/03/2023;Hotel;500,00;100,00;600,00;oui;rejete
27/08/2022;Hotel;2000,99;400,20;2401,19;non;rejete
25/07/2022;Taxi/VTC;3500,00;700,00;4200,00;photo floue;en attente
28/11/2023;Restaurant;500,00;100,00;600,00;oui;valide
04/10/2023;Telecom;650,00;130,00;780,00;perdu;rejete
08/09/2022;Informatique;800,00;160,00;960,00;photo floue;rejete
26/07/2023;Transport;150,50;30,10;180,60;oui;rejete
04/10/2023;Telecom;7500,99;1500,20;9001,19;photo floue;rejete
13/01/2023;Formation;900,00;180,00;1080,00;photo floue;en attente
12/05/2022;Representation;500,00;100,00;600,00;photo floue;en attente
26/02/2023;Formation;2489,00;497,80;2986,80;non;rejete
24/09/2022;Hotel;950,00;190,00;1140,00;non;valide
14/11/2023;Restaurant;300,00;60,00;360,00;perdu;en attente
23/04/2022;Taxi/VTC;500,50;100,10;600,60;non;valide
27/11/2022;Representation;4000,00;800,00;4800,00;oui;en attente
07/01/2022;Informatique;8000,99;1600,20;9601,19;oui;rejete
06/12/2023;Transport;150,99;30,20;181,19;photo floue;en attente
15/09/2022;Transport;900,99;180,20;1081,19;oui;valide
09/03/2023;Hotel;50,00;10,00;60,00;perdu;rejete
20/11/2023;Telecom;800,50;160,10;960,60;perdu;valide
28/05/2022;Taxi/VTC;900,00;180,00;1080,00;photo floue;en attente
09/06/2023;Restaurant;750,00;150,00;900,00;photo floue;en attente
27/08/2023;Hotel;1051,00;210,20;1261,20;non;en attente
09/03/2022;Formation;850,50;170,10;1020,60;non;rejete
19/11/2022;Hotel;6000,00;1200,00;7200,00;oui;valide
18/01/2022;Telecom;8000,99;1600,20;9601,19;non;rejete
25/02/2023;Transport;4000,50;800,10;4800,60;perdu;valide
08/04/2022;Transport;850,00;170,00;1020,00;oui;en attente
09/11/2023;Fournitures;1000,00;200,00;1200,00;oui;valide
18/12/2023;Transport;350,00;70,00;420,00;perdu;rejete
03/07/2023;Representation;1965,00;393,00;2358,00;oui;en attente
29/12/2023;Informatique;7000,50;1400,10;8400,60;non;rejete
26/09/2022;Telecom;600,00;120,00;720,00;photo floue;en attente
04/01/2022;Formation;75,50;15,10;90,60;perdu;valide
13/12/2023;Fournitures;5500,00;1100,00;6600,00;non;valide
08/07/2023;Informatique;100,00;20,00;120,00;non;valide
03/12/2022;Restaurant;2500,99;500,20;3001,19;photo floue;valide
29/12/2022;Taxi/VTC;750,00;150,00;900,00;oui;rejete
27/12/2023;Transport;1390,50;278,10;1668,60;photo floue;rejete
10/04/2022;Formation;1500,00;300,00;1800,00;non;valide
07/04/2023;Hotel;8500,99;1700,20;10201,19;non;en attente
31/12/2023;Deplacement;6000,99;1200,20;7201,19;oui;en attente
22/11/2022;Informatique;1716,00;343,20;2059,20;perdu;rejete
09/11/2023;Telecom;700,99;140,20;841,19;non;valide
01/05/2022;Formation;7500,00;1500,00;9000,00;non;rejete
16/03/2022;Formation;989,50;197,90;1187,40;photo floue;rejete
28/01/2023;Informatique;100,00;20,00;120,00;photo floue;valide
19/08/2023;Deplacement;900,99;180,20;1081,19;oui;en attente
24/07/2022;Deplacement;90,00;18,00;108,00;oui;rejete
25/10/2023;Formation;2500,00;500,00;3000,00;non;valide
19/08/2022;Representation;450,99;90,20;541,19;non;rejete
26/05/2023;Fournitures;95,50;19,10;114,60;non;valide
28/09/2022;Deplacement;650,00;130,00;780,00;perdu;rejete
21/06/2022;Formation;3148,50;629,70;3778,20;perdu;en attente
10/01/2023;Restaurant;3000,99;600,20;3601,19;non;valide
22/05/2022;Hotel;4000,50;800,10;4800,60;photo floue;valide
30/12/2022;Restaurant;650,00;130,00;780,00;perdu;en attente
14/07/2022;Taxi/VTC;100,00;20,00;120,00;perdu;valide
03/03/2022;Restaurant;1406,00;281,20;1687,20;photo floue;valide
13/09/2022;Deplacement;2000,50;400,10;2400,60;oui;rejete
07/11/2022;Formation;3500,00;700,00;4200,00;perdu;en attente
17/05/2023;Deplacement;1500,00;300,00;1800,00;photo floue;valide
13/04/2023;Transport;600,00;120,00;720,00;non;rejete
29/03/2023;Restaurant;1500,00;300,00;1800,00;non;rejete
18/07/2023;Restaurant;8000,00;1600,00;9600,00;oui;en attente
18/12/2022;Taxi/VTC;9000,00;1800,00;10800,00;oui;rejete
15/03/2022;Informatique;3807,00;761,40;4568,40;perdu;en attente
27/08/2023;Hotel;80,50;16,10;96,60;photo floue;valide
12/06/2023;Formation;5000,00;1000,00;6000,00;oui;rejete
19/08/2023;Formation;2500,00;500,00;3000,00;non;en attente
19/10/2022;Formation;5500,00;1100,00;6600,00;oui;rejete
16/09/2023;Fournitures;750,99;150,20;901,19;perdu;valide
25/02/2023;Transport;450,50;90,10;540,60;perdu;rejete
20/02/2022;Formation;750,00;150,00;900,00;non;rejete
01/09/2022;Fournitures;1200,00;240,00;1440,00;perdu;en attente
07/04/2023;Formation;1500,99;300,20;1801,19;perdu;en attente
19/02/2023;Telecom;750,00;150,00;900,00;non;en attente
14/12/2023;Taxi/VTC;900,00;180,00;1080,00;perdu;en attente
16/12/2023;Transport;200,00;40,00;240,00;photo floue;en attente
23/11/2023;Taxi/VTC;3928,99;785,80;4714,79;perdu;rejete
23/09/2022;Restaurant;619,00;123,80;742,80;non;en attente
31/10/2023;Taxi/VTC;500,99;100,20;601,19;photo floue;en attente
14/07/2022;Hotel;700,50;140,10;840,60;perdu;valide
07/02/2023;Transport;3000,50;600,10;3600,60;non;rejete
09/03/2023;Deplacement;3000,00;600,00;3600,00;photo floue;valide
15/09/2023;Restaurant;1200,99;240,20;1441,19;photo floue;valide
05/07/2023;Representation;850,99;170,20;1021,19;photo floue;rejete
06/08/2022;Deplacement;950,00;190,00;1140,00;oui;en attente
14/01/2023;Hotel;3689,00;737,80;4426,80;non;rejete
18/01/2022;Deplacement;650,50;130,10;780,60;oui;valide
15/10/2022;Telecom;1871,00;374,20;2245,20;perdu;valide
05/03/2023;Taxi/VTC;1000,00;200,00;1200,00;perdu;en attente
03/03/2022;Informatique;550,99;110,20;661,19;perdu;en attente
31/12/2023;Restaurant;3524,00;704,80;4228,80;perdu;valide
07/07/2022;Taxi/VTC;1500,00;300,00;1800,00;photo floue;valide
15/12/2022;Formation;2500,00;500,00;3000,00;perdu;valide
15/06/2022;Taxi/VTC;750,00;150,00;900,00;non;rejete
25/08/2023;Formation;800,00;160,00;960,00;perdu;rejete
23/06/2022;Representation;7000,99;1400,20;8401,19;perdu;en attente
19/02/2023;Informatique;1800,00;360,00;2160,00;non;rejete
16/04/2023;Restaurant;700,50;140,10;840,60;non;en attente
19/06/2023;Taxi/VTC;700,00;140,00;840,00;photo floue;rejete
08/09/2022;Deplacement;200,99;40,20;241,19;perdu;valide
15/08/2022;Formation;3000,50;600,10;3600,60;non;valide
26/12/2023;Representation;150,00;30,00;180,00;perdu;en attente
02/08/2023;Taxi/VTC;1200,99;240,20;1441,19;oui;valide
25/03/2022;Restaurant;8500,50;1700,10;10200,60;photo floue;rejete
13/12/2023;Informatique;1303,00;260,60;1563,60;photo floue;en attente
01/10/2023;Informatique;95,00;19,00;114,00;perdu;en attente
07/04/2023;Formation;4262,50;852,50;5115,00;oui;valide
19/01/2022;Representation;100,00;20,00;120,00;oui;rejete
11/03/2022;Informatique;7500,50;1500,10;9000,60;perdu;en attente
23/10/2023;Informatique;300,99;60,20;361,19;non;valide
12/09/2022;Deplacement;500,00;100,00;600,00;non;en attente
29/05/2023;Formation;9999,50;1999,90;11999,40;photo floue;en attente
07/02/2022;Representation;600,00;120,00;720,00;non;en attente
24/11/2022;Deplacement;800,99;160,20;961,19;non;en attente
31/01/2023;Restaurant;150,00;30,00;180,00;photo floue;rejete
09/06/2023;Fournitures;800,00;160,00;960,00;perdu;rejete
07/03/2022;Restaurant;850,99;170,20;1021,19;oui;valide
19/08/2023;Informatique;1741,00;348,20;2089,20;photo floue;en attente
22/08/2023;Telecom;4290,00;858,00;5148,00;photo floue;rejete
09/10/2022;Hotel;700,99;140,20;841,19;photo floue;rejete
17/12/2022;Transport;450,00;90,00;540,00;oui;rejete
25/10/2022;Telecom;500,99;100,20;601,19;perdu;rejete
26/11/2022;Representation;5500,50;1100,10;6600,60;non;rejete
13/01/2023;Deplacement;90,99;18,20;109,19;perdu;rejete
28/02/2023;Formation;95,99;19,20;115,19;oui;rejete
02/11/2022;Hotel;800,00;160,00;960,00;perdu;valide
12/03/2022;Representation;7500,00;1500,00;9000,00;photo floue;rejete
25/08/2023;Formation;900,00;180,00;1080,00;oui;rejete
21/11/2022;Telecom;300,99;60,20;361,19;oui;valide
08/04/2023;Hotel;750,00;150,00;900,00;non;en attente
19/02/2022;Informatique;4000,00;800,00;4800,00;photo floue;rejete
20/05/2022;Telecom;8000,00;1600,00;9600,00;perdu;rejete
18/07/2023;Restaurant;1006,00;201,20;1207,20;photo floue;valide
08/10/2022;Informatique;340,00;68,00;408,00;oui;rejete
21/07/2023;Hotel;300,00;60,00;360,00;photo floue;valide
28/07/2023;Telecom;175,50;35,10;210,60;perdu;rejete
20/05/2022;Informatique;1000,00;200,00;1200,00;oui;en attente
18/05/2022;Representation;1482,00;296,40;1778,40;photo floue;rejete
21/07/2023;Restaurant;4363,00;872,60;5235,60;photo floue;rejete
04/06/2023;Telecom;90,00;18,00;108,00;photo floue;valide
03/01/2022;Taxi/VTC;400,00;80,00;480,00;photo floue;valide
26/09/2022;Fournitures;950,99;190,20;1141,19;non;valide
22/03/2023;Telecom;2510,99;502,20;3013,19;non;valide
08/08/2022;Transport;2848,50;569,70;3418,20;non;rejete
04/01/2022;Formation;5000,99;1000,20;6001,19;perdu;en attente
30/07/2023;Telecom;450,00;90,00;540,00;oui;rejete
23/12/2022;Formation;400,00;80,00;480,00;perdu;valide
05/08/2022;Transport;236,99;47,40;284,39;oui;valide
09/09/2023;Transport;80,00;16,00;96,00;perdu;valide
27/05/2022;Transport;1166,00;233,20;1399,20;non;valide
15/12/2022;Representation;90,00;18,00;108,00;photo floue;valide
08/02/2023;Fournitures;800,00;160,00;960,00;oui;en attente
22/04/2022;Representation;500,99;100,20;601,19;oui;valide
01/08/2023;Formation;1000,50;200,10;1200,60;non;rejete
14/02/2023;Fournitures;700,50;140,10;840,60;non;rejete
25/04/2023;Transport;6000,50;1200,10;7200,60;photo floue;valide
20/10/2023;Informatique;450,00;90,00;540,00;non;valide
25/12/2022;Informatique;9500,00;1900,00;11400,00;photo floue;valide
12/04/2023;Formation;90,00;18,00;108,00;oui;rejete
04/04/2023;Fournitures;250,00;50,00;300,00;perdu;rejete
27/09/2022;Taxi/VTC;2500,50;500,10;3000,60;perdu;valide
16/01/2022;Restaurant;500,00;100,00;600,00;non;en attente
15/03/2022;Formation;3000,50;600,10;3600,60;perdu;en attente
22/02/2023;Telecom;8000,50;1600,10;9600,60;non;en attente
23/02/2022;Representation;900,99;180,20;1081,19;non;rejete
27/07/2022;Formation;75,00;15,00;90,00;oui;en attente
04/03/2023;Representation;643,00;128,60;771,60;non;en attente
23/04/2022;Taxi/VTC;700,99;140,20;841,19;non;en attente
21/01/2023;Formation;700,00;140,00;840,00;oui;valide
28/12/2023;Fournitures;650,99;130,20;781,19;perdu;rejete
31/05/2022;Formation;200,99;40,20;241,19;photo floue;valide
09/02/2022;Deplacement;950,00;190,00;1140,00;non;valide
14/01/2023;Telecom;250,99;50,20;301,19;non;rejete
14/11/2023;Restaurant;7000,00;1400,00;8400,00;oui;rejete
26/06/2022;Deplacement;5000,00;1000,00;6000,00;photo floue;en attente
28/10/2022;Fournitures;1000,00;200,00;1200,00;non;rejete
10/08/2022;Informatique;150,00;30,00;180,00;perdu;en attente
26/01/2023;Taxi/VTC;2500,99;500,20;3001,19;oui;en attente
17/05/2022;Restaurant;800,00;160,00;960,00;perdu;en attente
04/02/2023;Deplacement;9000,00;1800,00;10800,00;perdu;rejete
20/01/2022;Restaurant;400,00;80,00;480,00;photo floue;en attente
04/02/2022;Informatique;2249,00;449,80;2698,80;photo floue;rejete
11/06/2023;Hotel;150,99;30,20;181,19;perdu;rejete
10/03/2023;Informatique;450,00;90,00;540,00;oui;rejete
15/05/2022;Telecom;850,00;170,00;1020,00;oui;valide
07/11/2022;Hotel;1000,00;200,00;1200,00;oui;en attente
03/05/2023;Formation;5000,00;1000,00;6000,00;perdu;rejete
22/08/2022;Representation;2500,00;500,00;3000,00;oui;rejete
31/05/2022;Representation;500,00;100,00;600,00;perdu;valide
05/05/2023;Formation;650,00;130,00;780,00;oui;valide
09/07/2022;Transport;550,99;110,20;661,19;non;en attente
04/11/2023;Taxi/VTC;946,00;189,20;1135,20;photo floue;valide
21/08/2022;Formation;1000,00;200,00;1200,00;perdu;en attente
25/06/2023;Restaurant;4087,00;817,40;4904,40;photo floue;en attente
16/02/2022;Hotel;4133,00;826,60;4959,60;oui;en attente
16/08/2022;Deplacement;5000,00;1000,00;6000,00;oui;valide
30/10/2023;Fournitures;8500,99;1700,20;10201,19;non;en attente
09/07/2023;Informatique;4388,99;877,80;5266,79;non;valide
30/01/2022;Deplacement;4689,99;938,00;5627,99;photo floue;rejete
28/10/2023;Informatique;250,50;50,10;300,60;perdu;rejete
28/12/2022;Restaurant;800,00;160,00;960,00;non;en attente
11/08/2022;Formation;4500,99;900,20;5401,19;non;valide
18/04/2022;Transport;900,00;180,00;1080,00;perdu;rejete
08/03/2022;Taxi/VTC;1314,50;262,90;1577,40;oui;rejete
20/09/2022;Taxi/VTC;500,00;100,00;600,00;oui;rejete
31/10/2022;Taxi/VTC;5000,50;1000,10;6000,60;non;valide
18/03/2023;Deplacement;200,00;40,00;240,00;oui;en attente
12/07/2022;Restaurant;850,00;170,00;1020,00;oui;valide
24/12/2022;Deplacement;1967,00;393,40;2360,40;non;valide
30/08/2022;Telecom;850,00;170,00;1020,00;photo floue;rejete
27/05/2023;Taxi/VTC;400,00;80,00;480,00;perdu;rejete
31/05/2022;Taxi/VTC;4167,99;833,60;5001,59;photo floue;valide
09/02/2022;Taxi/VTC;100,50;20,10;120,60;perdu;valide
25/07/2023;Formation;4500,99;900,20;5401,19;oui;en attente
01/07/2023;Restaurant;4644,00;928,80;5572,80;perdu;valide
07/01/2023;Transport;700,50;140,10;840,60;perdu;valide
14/12/2022;Informatique;2000,00;400,00;2400,00;non;valide
21/03/2023;Restaurant;1000,00;200,00;1200,00;non;en attente
09/01/2022;Transport;950,50;190,10;1140,60;photo floue;rejete
18/05/2022;Taxi/VTC;2500,00;500,00;3000,00;non;rejete
19/01/2023;Fournitures;400,99;80,20;481,19;photo floue;valide
13/12/2022;Formation;2500,00;500,00;3000,00;photo floue;rejete
17/09/2022;Fournitures;900,50;180,10;1080,60;perdu;rejete
20/09/2023;Informatique;750,50;150,10;900,60;oui;valide
19/08/2023;Informatique;4500,50;900,10;5400,60;oui;valide
13/04/2023;Representation;9999,00;1999,80;11998,80;oui;en attente
06/06/2023;Restaurant;3000,00;600,00;3600,00;non;en attente
24/08/2023;Restaurant;600,00;120,00;720,00;perdu;valide
30/01/2022;Deplacement;90,00;18,00;108,00;oui;rejete
02/11/2023;Telecom;5000,99;1000,20;6001,19;oui;valide
02/03/2023;Hotel;800,50;160,10;960,60;perdu;valide
29/03/2022;Representation;3500,00;700,00;4200,00;perdu;valide
15/04/2022;Deplacement;1000,99;200,20;1201,19;photo floue;en attente
03/08/2023;Restaurant;200,50;40,10;240,60;perdu;valide
29/11/2022;Hotel;1500,99;300,20;1801,19;non;en attente
06/09/2023;Restaurant;900,00;180,00;1080,00;perdu;en attente
14/04/2022;Deplacement;400,50;80,10;480,60;photo floue;en attente
15/11/2022;Taxi/VTC;1800,00;360,00;2160,00;non;en attente
15/07/2023;Taxi/VTC;250,50;50,10;300,60;oui;en attente
01/02/2023;Hotel;950,00;190,00;1140,00;non;valide
03/04/2023;Deplacement;950,00;190,00;1140,00;perdu;en attente
08/02/2022;Restaurant;1450,99;290,20;1741,19;perdu;rejete
16/09/2023;Formation;600,99;120,20;721,19;oui;rejete
25/02/2022;Formation;311,50;62,30;373,80;photo floue;en attente
28/01/2022;Fournitures;5000,99;1000,20;6001,19;perdu;en attente
14/07/2023;Informatique;1800,99;360,20;2161,19;photo floue;rejete
17/06/2023;Deplacement;1800,00;360,00;2160,00;oui;valide
03/08/2023;Hotel;700,00;140,00;840,00;perdu;en attente
27/01/2022;Formation;200,00;40,00;240,00;perdu;valide
03/02/2022;Restaurant;7500,50;1500,10;9000,60;perdu;rejete
06/06/2022;Taxi/VTC;4592,00;918,40;5510,40;non;en attente
30/09/2023;Deplacement;600,00;120,00;720,00;non;en attente
19/03/2023;Transport;1000,99;200,20;1201,19;oui;en attente
04/08/2023;Informatique;300,00;60,00;360,00;photo floue;valide
28/07/2022;Transport;200,99;40,20;241,19;non;rejete
08/08/2022;Deplacement;800,00;160,00;960,00;photo floue;en attente
06/04/2023;Transport;1237,99;247,60;1485,59;perdu;valide
27/09/2022;Restaurant;1200,00;240,00;1440,00;photo floue;rejete
18/11/2023;Formation;1200,00;240,00;1440,00;photo floue;en attente
15/05/2022;Informatique;2500,50;500,10;3000,60;non;rejete
25/09/2022;Formation;9000,00;1800,00;10800,00;photo floue;valide
28/07/2022;Fournitures;6000,99;1200,20;7201,19;non;valide
27/12/2023;Deplacement;1439,00;287,80;1726,80;photo floue;en attente
07/09/2022;Deplacement;2050,00;410,00;2460,00;photo floue;en attente
20/03/2022;Deplacement;900,00;180,00;1080,00;photo floue;en attente
07/04/2023;Taxi/VTC;659,00;131,80;790,80;non;valide
22/10/2022;Taxi/VTC;4177,00;835,40;5012,40;photo floue;valide
01/06/2023;Transport;4000,50;800,10;4800,60;photo floue;en attente
28/09/2023;Formation;850,00;170,00;1020,00;photo floue;valide
22/02/2022;Fournitures;2500,00;500,00;3000,00;perdu;en attente
11/11/2022;Informatique;1007,00;201,40;1208,40;oui;en attente
